"sku","name"
"Gucci GG2890/S-SBH","Gucci GG2890/S UWWQX Shiny Brown Havana/Brown"
"Gucci GG2893-BDH","Gucci GG2893 X6D Brown Dark Havana"
"Gucci GG2893-BW","Gucci GG2893 71E Blue White"
"Gucci GG2893-GB","Gucci GG2893 71I Gold Brown"
"Gucci GG2893-SBL","Gucci GG2893 724 Silver Black"
"Gucci GG2894-BLH","Gucci GG2894 71X Brown Light Havana"
"Gucci GG2894-BW","Gucci GG2894 71O Blue White"
"Gucci GG2894-GBL","Gucci GG2894 RHL Gold Black "
"Gucci GG2894-RB","Gucci GG2894 71K Red Blue"
"Gucci GG2895-BLO","Gucci GG2895 72C Cloudy"
"Gucci GG2895-BLU","Gucci GG2895 OE0 Blue"
"Gucci GG2895-BOR","Gucci GG2895 72A Bordeaux SML"
"Gucci GG2895-DBR","Gucci GG2895 GJI Semi Matte Dark Brown"
"Gucci GG2895-GOL","Gucci GG2895 J5G Gold "
"Gucci GG2896-BCH","Gucci GG2896 QRH Brown Choco"
"Gucci GG2896-BLU","Gucci GG2896 OE0 Blue"
"Gucci GG2896-PL","Gucci GG2896 72I Pink Laqua"
"Gucci GG2896-SBL","Gucci GG2896 006 Shiny Black"
"Gucci GG3080-BR","Gucci GG3080 YG3 Brown"
"Gucci GG3080-BW","Gucci GG3080 YG1 Blue White"
"Gucci GG3081-BL","Gucci GG3081 807 Black"
"Gucci GG3081-CW","Gucci GG3081 HKN Crystal White"
"Gucci GG3081-DH","Gucci GG3081 086 Dark Havana"
"Gucci GG3081-OH","Gucci GG3081 YG7 DK Olivia Honey"
"Gucci GG3081-PB","Gucci GG3081 207 Pearl Brick"
"Gucci GG3081-VC","Gucci GG3081 MTR Violet Crystal"
"Gucci GG3085-BLF","Gucci GG3085 Z8U Black Fuchsia"
"Gucci GG3085-HB","Gucci GG3085 IPR Havana Blue"
"Gucci GG3085-HBL","Gucci GG3085 IPT Havana Blue Lilac"
"Gucci GG3085-HK","Gucci GG3085 IPM Havana Khaki"
"Gucci GG3085-HRO","Gucci GG3085 IPX Havana Red Orange"
"Gucci GG3085-HV","Gucci GG3085 IPS Havana Violet "
"Gucci GG3087-WF","Gucci GG3087 A7P White Floral"
"Gucci GG3090-BCW","Gucci GG3090 GRK Blue Cream White"
"Gucci GG3090-BRG","Gucci GG3090 GTW Black Red Green"
"Gucci GG3090-CH","Gucci GG3090 EPM Cream Havana"
"Gucci GG3090-CW","Gucci GG3090 HKN Crystal White"
"Gucci GG3090-DHB","Gucci GG3090 EQY Dark Havana Black"
"Gucci GG3090-VBL","Gucci GG3090 EQ0 Violet Black"
"Gucci GG3090-WBR","Gucci GG3090 GRL White Blue Red"
"Gucci GG3095-CRE","Gucci GG3095 BQI Cream"
"Gucci GG3095-HAV","Gucci GG3095 V08 Havana"
"Gucci GG3095-OH","Gucci GG3095 I2X Orange Havana"
"Gucci GG3095-RH","Gucci GG3095 I2W Red Havana  "
"Gucci GG3095-SBL","Gucci GG3095 D28 Shiny Black"
"Gucci GG3095-VH","Gucci GG3095 I2V Violet Havana"
"Gucci GG3097/S-BG1","Gucci GG3097/S D28R6 Shiny Black/Grey"
"Gucci GG3097/S-BM","Gucci GG3097/S GTFK2 Burgundy/Mauve"
"Gucci GG3097/S-BOB","Gucci GG3097/S LJBEJ Blue Opal/Brown"
"Gucci GG3097/S-HBR","Gucci GG3097/S V08EJ Havana/Brown"
"Gucci GG3097/S-SBG","Gucci GG3097/S D28N3 Shiny Black/Grey"
"Gucci GG3097/S-TRB","Gucci GG3097/S CMGCO TRUFFLE/Red Brown"
"Gucci GG3100/S-VVS","Gucci GG3100/S KM1OE Violet/Violet Silver"
"Gucci GG3120-WBL","Gucci GG3120 IPJ White Black"
"Gucci GG3133-BBE","Gucci GG3133 MH5 Brown Beige "
"Gucci GG3133-BL","Gucci GG3133 807 Black"
"Gucci GG3133-BUR","Gucci GG3133 MND Burgundy LOBST"
"Gucci GG3133-CW","Gucci GG3133 HKN Crystal White"
"Gucci GG3133-DVB","Gucci GG3133 MH2 Dark Violet Blue"
"Gucci GG3133-HAV","Gucci GG3133 05L Havana"
"Gucci GG3134-BIC","Gucci GG3134 EOF Black Ice Crystal Black"
"Gucci GG3134-ORA","Gucci GG3134 MI4 Orange  "
"Gucci GG3134-RED","Gucci GG3134 MI3 Red"
"Gucci GG3134-TUR","Gucci GG3134 MI5 Turquoise"
"Gucci GG3134-VIO","Gucci GG3134 MI6 Violet"
"Gucci GG3135-BO","Gucci GG3135 GRF Blue Orange"
"Gucci GG3135-FP","Gucci GG3135 GRQ Fuchsia Pink"
"Gucci GG3136-SBL","Gucci GG3136 D28 Shiny Black"
"Gucci GG3137-CW","Gucci GG3137 HKN Crystal White"
"Gucci GG3137-FBE","Gucci GG3137 FTH Fuchsia Beige"
"Gucci GG3140/S-BGG","Gucci GG3140/S UNDJJ Blue Gold/Grey"
"Gucci GG3140/S-HBG","Gucci GG3140/S 791YY Havana/Brown Grey"
"Gucci GG3140/S-PBV","Gucci GG3140/S UNBFM Burgundy Pink/Brown Violet"
"Gucci GG3140/S-SBG","Gucci GG3140/S D28R6 Shiny Black/Grey"
"Gucci GG3147-BBE","Gucci GG3147 RLD Brown Beige"
"Gucci GG3147-DB","Gucci GG3147 RLB Dark Blue"
"Gucci GG3147-HAV","Gucci GG3147 791 Havana"
"Gucci GG3147-SBL","Gucci GG3147 D28 Shiny Black"
"Gucci GG3148-BW","Gucci GG3148 RS9 Blue White"
"Gucci GG3148-OH","Gucci GG3148 RSS Orange Havana"
"Gucci GG3148-RW","Gucci GG3148 RSB Red White"
"Gucci GG3148-SBL","Gucci GG3148 29A Shiny Black"
"Gucci GG3148-VS","Gucci GG3148 RT0 Violet Silver"
"Gucci GG3148-WH","Gucci GG3148 KT9 White"
"Gucci GG3149-BGC","Gucci GG3149 46K Black Grey Crystal"
"Gucci GG3149-GA","Gucci GG3149 20D Grey Azure"
"Gucci GG3149-HNL","Gucci GG3149 IRI Havana Nut Lilac"
"Gucci GG3149-HRO","Gucci GG3149 IPX Havana Red Orange"
"Gucci GG3150-BGC","Gucci GG3150 46K Black Grey Crystal"
"Gucci GG3150-HA","Gucci GG3150 ISK Havana Azure"
"Gucci GG3150-HBL","Gucci GG3150 IPT Havana Blue Lilac"
"Gucci GG3150-HV","Gucci GG3150 IPS Havana Violet "
"Gucci GG3151-BLW","Gucci GG3151 RLE Black White"
"Gucci GG3151-BO","Gucci GG3151 RS8 Brown Orange"
"Gucci GG3151-DH","Gucci GG3151 RLF Dark Havana"
"Gucci GG3151-PA","Gucci GG3151 RLJ Pink Acid GR"
"Gucci GG3151-PLV","Gucci GG3151 RLW Powder Lilac Violet"
"Gucci GG3151-VT","Gucci GG3151 RS6 Violet Turquoise"
"Gucci GG3152-BRG","Gucci GG3152 GTW Black Red Green"
"Gucci GG3152-DH","Gucci GG3152 086 Dark Havana"
"Gucci GG3152-HBV","Gucci GG3152 RUN Havana Burgundy Violet"
"Gucci GG3152-HG","Gucci GG3152 RVD Havana Grey"
"Gucci GG3152-HPB","Gucci GG3152 RUY Havana Pet Brown"
"Gucci GG3152-HPG","Gucci GG3152 RVJ Havana Purple Green"
"Gucci GG3155/S-BB","Gucci GG3155/S QHDCC Brown/Brown"
"Gucci GG3155/S-BBV","Gucci GG3155/S RVSFM Beige/Brown Violet"
"Gucci GG3155/S-BDG","Gucci GG3155/S RVLDX Blue/Dark Grey"
"Gucci GG3155/S-HB","Gucci GG3155/S 791CC Havana/Brown"
"Gucci GG3155/S-SBG","Gucci GG3155/S D28JJ Shiny Black/Grey"
"Gucci GG3157/S-BWA","Gucci GG3157/S SG7G5 Blue White/Azure"
"Gucci GG3157/S-BWG","Gucci GG3157/S OVFJJ Black White/Grey"
"Gucci GG3157/S-HOB","Gucci GG3157/S Q22YY Dark Havana Orange/Brown Grey"
"Gucci GG3157/S-SBG","Gucci GG3157/S D28JJ Shiny Black/Grey"
"Gucci GG3157/S-WG","Gucci GG3157/S VK69C White/Grey"
"Gucci GG3159/S-BB ","Gucci GG3159/S UXPCC Brown GDBRCA/Brown"
"Gucci GG3159/S-BBA","Gucci GG3159/S IPRIF Havana Blue/Brown Azure"
"Gucci GG3159/S-BBG","Gucci GG3159/S S9WJJ Blue Brown/Grey"
"Gucci GG3159/S-DHG","Gucci GG3159/S 08644 Dark Havana/Grey"
"Gucci GG3159/S-GBB","Gucci GG3159/S VDAS1 Brown Green Beige/Brown Shaded"
"Gucci GG3159/S-GG","Gucci GG3159/S UXOBD Grey PRBK/Grey"
"Gucci GG3159/S-WGB","Gucci GG3159/S VDDJD Red White Grey/Brown"
"Gucci GG3161/S-BB","Gucci GG3161/S SR8D8 Burgundy Patt/Brown"
"Gucci GG3161/S-BDG","Gucci GG3161/S SGRBD Black Diamond/Grey"
"Gucci GG3161/S-DHG","Gucci GG3161/S URDJS Dark Havana Patt/Grey"
"Gucci GG3161/S-OB","Gucci GG3161/S 20ECC Olivia PATT/Brown"
"Gucci GG3164/S-BGS","Gucci GG3164/S BJBYE Burgundy/Grey Shaded"
"Gucci GG3164/S-GB","Gucci GG3164/S UXU02 Grey/Brown"
"Gucci GG3164/S-GSG","Gucci GG3164/S AZUYR Grey Silver/Green"
"Gucci GG3164/S-HG","Gucci GG3164/S 791JS Havana/Grey"
"Gucci GG3164/S-SBG","Gucci GG3164/S D28JJ Shiny Black/Grey"
"Gucci GG3164/S-VBG","Gucci GG3164/S MGIDG Violet Bronze/Grey"
"Gucci GG3166/S-BG","Gucci GG3166/S HSDJS Brown/Grey"
"Gucci GG3166/S-BOG","Gucci GG3166/S AG5BD Blue Opale/Grey"
"Gucci GG3166/S-GB","Gucci GG3166/S O5AK8 Grey/Brown"
"Gucci GG3166/S-HB","Gucci GG3166/S 791CC Havana/Brown"
"Gucci GG3166/S-RBV","Gucci GG3166/S V5HFM Red/Brown Violet"
"Gucci GG3166/S-SBG","Gucci GG3166/S D28JJ Shiny Black/Grey"
"Gucci GG3168/S-BG","Gucci GG3168/S UXXBD Blue OPL/Grey"
"Gucci GG3168/S-HB","Gucci GG3168/S 791CC Havana/Brown"
"Gucci GG3168/S-PG","Gucci GG3168/S UXWJS Pietra OP/Grey"
"Gucci GG3168/S-SBG","Gucci GG3168/S D28JJ Shiny Black/Grey"
"Gucci GG3170/S-BBG","Gucci GG3170/S UXZDB Beige/Brown Grey"
"Gucci GG3170/S-HG","Gucci GG3170/S 791JS Havana/Grey"
"Gucci GG3170/S-OBA","Gucci GG3170/S UXWIF Pietra Opal/Brown Azure"
"Gucci GG3181-BW","Gucci GG3181 73O Blue White"
"Gucci GG3181-CBL","Gucci GG3181 QVM Crystal Black"
"Gucci GG3181-DHW","Gucci GG3181 73Z Dark Havana White"
"Gucci GG3181-RW","Gucci GG3181 72O Red White"
"Gucci GG3181-SBL","Gucci GG3181 29A Shiny Black"
"Gucci GG3181-VSV","Gucci GG3181 732 Violet Shiny Violet"
"Gucci GG3182-BA","Gucci GG3182 74B Blue Azure"
"Gucci GG3182-BG","Gucci GG3182 E6D Brown Gold"
"Gucci GG3182-BR","Gucci GG3182 74E Bordeaux Red"
"Gucci GG3182-CP","Gucci GG3182 745 Cycla Purple"
"Gucci GG3182-DLG","Gucci GG3182 E6Q Black Light Grey"
"Gucci GG3182-OV","Gucci GG3182 60T Olivia Violet"
"Gucci GG3183-BF","Gucci GG3183 74I Blue Fuxia"
"Gucci GG3183-BUF","Gucci GG3183 60H Burgundy Fuchsia"
"Gucci GG3183-OV","Gucci GG3183 60T Olivia Violet"
"Gucci GG3183-VL","Gucci GG3183 5O2 Violet Lilac"
"Gucci GG3184-BLD","Gucci GG3184 SGR Black Diamond"
"Gucci GG3184-BUR","Gucci GG3184 SR8 Burgundy "
"Gucci GG3184-CBL","Gucci GG3184 74O Crystal Black"
"Gucci GG3184-DH","Gucci GG3184 URD Dark Havana "
"Gucci GG3184-GB","Gucci GG3184 74W Grey Blue"
"Gucci GG3184-GBL","Gucci GG3184 751 Green Black"
"Gucci GG3185-BLD","Gucci GG3185 SGR Black Diamond"
"Gucci GG3185-BUR","Gucci GG3185 SR8 Burgundy "
"Gucci GG3185-CBL","Gucci GG3185 74O Crystal Black"
"Gucci GG3185-OLI","Gucci GG3185 20E Olivia "
"Gucci GG3186-BLU","Gucci GG3186 754 Blue"
"Gucci GG3186-HAV","Gucci GG3186 791 Havana"
"Gucci GG3186-MAU","Gucci GG3186 755 Mauve"
"Gucci GG3186-PIN","Gucci GG3186 ARE Pink"
"Gucci GG3186-SBL","Gucci GG3186 D28 Shiny Black"
"Gucci GG3186-WHI","Gucci GG3186 VK6 White"
"Gucci GG3188/S-BB","Gucci GG3188/S 0R2K8 Bordeaux COR/Brown"
"Gucci GG3188/S-BGG","Gucci GG3188/S 0R3JJ Blue Grey/Grey "
"Gucci GG3188/S-BPG","Gucci GG3188/S 0R4JS Brown Pink/Grey"
"Gucci GG3188/S-GGB","Gucci GG3188/S 0R1PR Violet Grey/Grey Brown"
"Gucci GG3188/S-HB","Gucci GG3188/S 791CC Havana/Brown"
"Gucci GG3188/S-SBG","Gucci GG3188/S D28DG Shiny Black/Grey"
"Gucci GG3194/S-BG","Gucci GG3194/S IP1U3 Blue/Grey"
"Gucci GG3194/S-HB","Gucci GG3194/S 791CC Havana/Brown"
"Gucci GG3194/S-SBG","Gucci GG3194/S D28BD Shiny Black/Grey"
"Gucci GG3194/S-WB","Gucci GG3194/S VK6ED White/Brown"
"Gucci GG3195-CBL","Gucci GG3195 W5Y Crystal Black"
"Gucci GG3195-MGH","Gucci GG3195 6B1 Mauve Grey Havana"
"Gucci GG3195-NH","Gucci GG3195 Z51 Nude Havana"
"Hatuta-7","Dior Hatutaa E2FHA Brown Violet/Brown"
"Hatuta-8","Dior Hatutaa E2JHD Grey Blue/Grey"
"Hatuta-9","Dior Hatutaa G52EU Violet Black/Grey Shaded"
"Hermine-1","Dior Hermine 010DJ Palladium/Green"
"Hermine-2","Dior Hermine 3YGP7 Light Gold/Burgundy"
"Hermine-3","Dior Hermine J5G70 Gold/Brown"
"Hermine-4","Dior Hermine KJ1DO Dark Ruthenium/Grey "
"Hugo 0027-1","Hugo 0027 ODY Grey Petrol"
"Hugo 0027-2","Hugo 0027 ODZ Brown Gold"
"Hugo 0027-3","Hugo 0027 OEA Black Yellow"
"Hugo 0027-4","Hugo 0027 OEB Ruthenium Green"
"Hugo 0068-1","Hugo 0068 CPL Dark Ruthenium Turtoise"
"Hugo 0068-2","Hugo 0068 CPP Ruthenium White"
"Hugo 0068-3","Hugo 0068 OCZ Blue Palladium"
"Hugo 0068-4","Hugo 0068 RZZ Matte Black Dark Ruthenium"
"Hugo 0069-1","Hugo 0069 003 Matte Black"
"Hugo 0069-2","Hugo 0069 CLW Blue"
"Hugo 0069-3","Hugo 0069 R81 Matte Rutheinum"
"Hugo 0069-4","Hugo 0069 VNQ Matte Brown"
"Hugo 0070-1","Hugo 0070 I5C Green Palladium"
"Hugo 0070-2","Hugo 0070 IF1 Black Blue"
"Hugo 0070-3","Hugo 0070 IF6 Gunmetal Black Red"
"Hugo 0070-4","Hugo 0070 IK4 Matte Grey Black"
"Hugo 0071-1","Hugo 0071 003 Matte Black"
"Hugo 0071-2","Hugo 0071 HO2 Grey Dark Ruthenium"
"Hugo 0071-3","Hugo 0071 IE9 Blue Dark Ruthenium"
"Hugo 0071-4","Hugo 0071 IF2 Ruthenium Green"
"Hugo 0072-1","Hugo 0072 003 Matte Black"
"Hugo 0072-2","Hugo 0072 IF3 Matte Black Blue"
"Hugo 0072-3","Hugo 0072 IF7 Dark Ruthenium Grey"
"Hugo 0075-1","Hugo 0075 R0F Black Dark Ruthenium"
"Hugo 0075-2","Hugo 0075 R0G Blue Matte Black"
"Hugo 0075-3","Hugo 0075 R0I Horn Brown Grey"
"Hugo 0075-4","Hugo 0075 R0K Red Horn Dark Ruthenium"
"Hugo 0076-1","Hugo 0076 263 Black Matte Black"
"Hugo 0076-2","Hugo 0076 R0K Red Horn Dark Ruthenium"
"Hugo 0076-3","Hugo 0076 R0L Black Matte Dark Grey"
"Hugo 0076-4","Hugo 0076 R0M Havana Grey"
"Hugo 0077-1","Hugo 0077 CPL Dark Ruthenium Tortoise"
"Hugo 0077-2","Hugo 0077 R0O Matte Blue Brown"
"Hugo 0077-3","Hugo 0077 R0R Dark Bronze Shiny Blue"
"Hugo 0077-4","Hugo 0077 RZZ Matte Black Dark Ruthenium"
"Hugo 0079-1","Hugo 0079 AAB Matte Dark Ruthenium"
"Hugo 0079-2","Hugo 0079 IIG White/Black"
"Hugo 0079-3","Hugo 0079 LN4 Black Silver Brown"
"Hugo 0079-4","Hugo 0079 R0S Black Matte Ruthenium"
"Hugo 0080-1","Hugo 0080 AAB Dark Silver"
"Hugo 0080-2","Hugo 0080 IIG Black White"
"Hugo 0080-3","Hugo 0080 LN4 Matte Dark Ruthenium"
"Hugo 0080-4","Hugo 0080 R0S Light Silver"
"Hugo 0081-1","Hugo 0081 003 Matte Black"
"Hugo 0081-2","Hugo 0081 VNP Matte Blue"
"Hugo 0081-3","Hugo 0081 Z45 Light Blue Grey"
"Hugo 0081-4","Hugo 0081 Z46 Ruthenium White"
"Hugo 0082-1","Hugo 0082 003 Matte Black"
"Hugo 0082-2","Hugo 0082 VNP Matte Blue"
"Hugo 0082-3","Hugo 0082 Z45 Light Blue/Grey"
"Hugo 0082-4","Hugo 0082 Z46 Ruthenium White"
"Hugo 0083-1","Hugo 0083 413 Palladium Green"
"Hugo 0083-2","Hugo 0083 A0U Bronze White"
"Hugo 0083-3","Hugo 0083 A0Y Brown Matte Black"
"Hugo 0083-4","Hugo 0083 Z4B Black Matte Blue"
"Hugo 0084-1","Hugo 0084 413 Palladium Green"
"Hugo 0084-2","Hugo 0084 A0V Ruthenium Blue"
"Hugo 0084-3","Hugo 0084 A0Z Matte Green Black"
"Hugo 0084-4","Hugo 0084 Z4B Black Matte Blue"
"Hugo 0085-1","Hugo 0085 003 Matte Black"
"Hugo 0085-2","Hugo 0085 011 Matte Palladium"
"Hugo 0085-3","Hugo 0085 J8M Matte Red"
"Hugo 0085-4","Hugo 0085 VNQ Matte Brown"
"Hugo 0086-1","Hugo 0086 003 Matte Black"
"Hugo 0086-2","Hugo 0086 011 Matte Palladium"
"Hugo 0086-3","Hugo 0086 ATG Matte Brown"
"Hugo 0086-4","Hugo 0086 D48 Matte Petrol"
"Hugo 0087-1","Hugo 0087 003 Matte Black"
"Hugo 0087-2","Hugo 0087 011 Matte Palladium"
"Hugo 0087-3","Hugo 0087 C6I Matte Dark Olive"
"Hugo 0087-4","Hugo 0087 SHL Matte Green"
"Hugo 0088-1","Hugo 0088 003 Matte Black"
"Hugo 0088-2","Hugo 0088 R80 Matte Dark Ruthenium"
"Hugo 0088-3","Hugo 0088 T46 Matte Blue"
"Hugo 0088-4","Hugo 0088 VNQ Matte Brown"
"Hugo89-1","Hugo 0089 7O5 Matte Black Ruthenium"
"Hugo89-2","Hugo 0089 ANS Black Dark Ruthenium"
"Hugo89-3","Hugo 0089 AQL Havana Ruthenium"
"Hugo89-4","Hugo 0089 EVA Burgundy Grey Black"
"Hugo89-5","Hugo 0089 EVE Blue Green "
"Hugo90-1","Hugo 0090 EPL Dark Havana/Dark Ruthenium"
"Hugo90-2","Hugo 0090 EPU Matte Black/Shiny Black"
"Hugo90-3","Hugo 0090 EPW Havana Matte Ruthenium"
"Hugo90-4","Hugo 0090 EPY Green Matte Dark Ruthenium"
"Hugo90-5","Hugo 0090 ET3 Blue Matte Black"
"Hugo91-1","Hugo 0091 10G Matte Black"
"Hugo91-2","Hugo 0091 3S3 Dark Ruthenium/Burgundy"
"Hugo91-3","Hugo 0091 EWX Matte Palladium/Violet"
"Hugo91-4","Hugo 0091 IAL Ruthenium/Dark Havana"
"Hugo92-1","Hugo 0092 10G Matte Black"
"Hugo92-2","Hugo 0092 3S3 Dark Ruthenium/Burgundy"
"Hugo92-3","Hugo 0092 ENS Matte Black"
"Hugo92-4","Hugo 0092 IAL Ruthenium/Dark Havana"
"JC45-1","Jimmy Choo JC45 385 Sand Havana"
"JC45-2","Jimmy Choo JC45 NMR White Ivory"
"JC45-3","Jimmy Choo JC45 SXW Black Nude"
"JC45-4","Jimmy Choo JC45 SXX Havana Nude"
"JC45-5","Jimmy Choo JC45 SXZ Crystal Brown Beige"
"Jimmy Choo Allium/S-2","Jimmy Choo Allium M2R02 Glit Tortoise/Brown SF"
"Jimmy Choo Allium/S-3","Jimmy Choo Allium M45JJ Black Glit/Grey SF"
"Jimmy Choo Allium/S-4","Jimmy Choo Allium ZS7BI Leopard/Grey Rose SF"
"Jimmy Choo Aster/S-1","Jimmy Choo Aster AG1JD VINTAHAVA/Brown SF"
"Jimmy Choo Aster/S-2","Jimmy Choo Aster AG25M Havana Aqua/Grey Aqua"
"Jimmy Choo Aster/S-3","Jimmy Choo Aster AG3H7 Havana Orange/Brown SF"
"Jimmy Choo Aster/S-4","Jimmy Choo Aster AGV02 Ivory/Brown SF"
"Jimmy Choo Aster/S-5","Jimmy Choo Aster D28JJ Shiny Black/Grey SF"
"Jimmy Choo Aster/S-6","Jimmy Choo Aster YNE27 Havana Violet/Brown Violet"
"Jimmy Choo Crocus/S-2","Jimmy Choo Crocus AGEDG Violet SHA/Grey"
"Jimmy Choo Crocus/S-3","Jimmy Choo Crocus AGF02 Brown Shaded/Brown SF"
"Jimmy Choo Crocus/S-4","Jimmy Choo Crocus AGGFV Azure Shaded/Azure Aqua"
"Jimmy Choo Dahlia/S-1","Jimmy Choo Dahlia AG4IP Blue Violet/Blue Violet"
"Jimmy Choo Dahlia/S-2","Jimmy Choo Dahlia AGPIE Green Beige/Blue Beige"
"Jimmy Choo Dahlia/S-3","Jimmy Choo Dahlia D28JJ Shiny Black/Grey SF"
"Jimmy Choo Dahlia/S-4","Jimmy Choo Dahlia N02JD Brown Beige/Brown SF"
"Jimmy Choo Dahlia/S-5","Jimmy Choo Dahlia NSKCC DK Havana/Brown SF"
"Jimmy Choo Erica/S-1","Jimmy Choo Erica AGD5M Brown Shiny Grey/Grey DS Aqua"
"Jimmy Choo Erica/S-2","Jimmy Choo Erica AGEDG Violet SHA/Grey DS"
"Jimmy Choo Erica/S-3","Jimmy Choo Erica AGF02 Brown Shaded/Brown SF"
"Jimmy Choo Erica/S-4","Jimmy Choo Erica AGGFV Azure Shaded/Azure Aqua"
"Jimmy Choo Georgie/S-1","Jimmy Choo Georgie D28BD Shiny Black/DK Grey"
"Jimmy Choo Georgie/S-2","Jimmy Choo Georgie NSKCC Dark Havana/Brown SF"
"Jimmy Choo Georgie/S-3","Jimmy Choo Georgie ZS19F Violet Fuchsia/DK Violet"
"Jimmy Choo JC37-1","Jimmy Choo JC37 AT2 Blue Shiny Blue"
"Jimmy Choo JC37-2","Jimmy Choo JC37 AT8 Brown Shiny Brown"
"Jimmy Choo JC37-3","Jimmy Choo JC37 ATZ Black White Black"
"Jimmy Choo JC37-4","Jimmy Choo JC37 OBG Petrol Shaded"
"Jimmy Choo JC37-5","Jimmy Choo JC37 ZS7 Leopard"
"Jimmy Choo JC38-1","Jimmy Choo JC38 Y0M Havana Fuchsia  "
"Jimmy Choo JC38-2","Jimmy Choo JC38 YBV Havana Blue"
"Jimmy Choo JC38-3","Jimmy Choo JC38 YBY Havana Brown"
"Jimmy Choo JC38-4","Jimmy Choo JC38 ZS7 Leopard"
"Jimmy Choo JC39-1","Jimmy Choo JC39 AU1 Ruth Leopard"
"Jimmy Choo JC39-2","Jimmy Choo JC39 N6N Ruth Havana Fuchsia"
"Jimmy Choo JC39-3","Jimmy Choo JC39 NR8 Ruth Havana Black Blue"
"Jimmy Choo JC39-4","Jimmy Choo JC39 NS2 Brown Havana Brown"
"Jimmy Choo JC40-1","Jimmy Choo JC40 AXM Blue Havana Blue"
"Jimmy Choo JC40-2","Jimmy Choo JC40 AXN Brown Havana Brown"
"Jimmy Choo JC40-3","Jimmy Choo JC40 AXP Black Leopard "
"Jimmy Choo JC40-4","Jimmy Choo JC40 AXR Burgundy Havana"
"Jimmy Choo JC41-1","Jimmy Choo JC41 AXT Black Leopard"
"Jimmy Choo JC41-2","Jimmy Choo JC41 E68 Havana Brown"
"Jimmy Choo JC41-3","Jimmy Choo JC41 E71 Aqua Maraqu"
"Jimmy Choo JC41-4","Jimmy Choo JC41 ECW Violet FLECK"
"Jimmy Choo JC42-1","Jimmy Choo JC42 AXT Black Leopard"
"Jimmy Choo JC42-2","Jimmy Choo JC42 E68 Havana GBR"
"Jimmy Choo JC42-3","Jimmy Choo JC42 E71 Aqua Maraqu"
"Jimmy Choo JC42-4","Jimmy Choo JC42 ECW Violet FLECK"
"Jimmy Choo Lela/S-1","Jimmy Choo Lela 807JJ Black/Grey SF"
"Jimmy Choo Lela/S-2","Jimmy Choo Lela YGMYY Havana Black/Brown Grey SF"
"Jimmy Choo Lela/S-3","Jimmy Choo Lela YO9JD GD Shiny Brown/Brown SF"
"Jimmy Choo Lela/S-4","Jimmy Choo Lela ZS7BD Leopard/DK Grey"
"Jimmy Choo Mali/S-1","Jimmy Choo Mali 3YGYY Light Gold/Brown Grey SF"
"Jimmy Choo Mali/S-2","Jimmy Choo Mali 6LBJJ Ruthenium/Grey SF"
"Jimmy Choo Mali/S-3","Jimmy Choo Mali YGNCC Brown/Brown SF"
"Jimmy Choo Mali/S-4","Jimmy Choo Mali YOD02 Platinum/Brown SF"
"Jimmy Choo Mini JJ/S-1","Jimmy Choo Mini D28BD Shiny Black/DK Grey SF"
"Jimmy Choo Mini JJ/S-2","Jimmy Choo Mini NSKCC DK Havana/Brown SF"
"Jimmy Choo Mini JJ/S-3","Jimmy Choo Mini VK6BI White/Grey Rose SF"
"Jimmy Choo Mini JJ/S-4","Jimmy Choo Mini Z0E9W Tiger/Dark Brown"
"Jimmy Choo Mini JJ/S-5","Jimmy Choo Mini Z0FAA Purple/Purple Violet"
"Jimmy Choo Roxanne/S-1","Jimmy Choo Roxanne 086JD DK Havana/Brown SF"
"Jimmy Choo Roxanne/S-2","Jimmy Choo Roxanne 807BD Black/DK Grey SF"
"Jimmy Choo Roxanne/S-3","Jimmy Choo Roxanne N0HJD GDSNKE BK/Brown SF"
"Jimmy Choo Roxanne/S-4","Jimmy Choo Roxanne N0ILF Snake/Grey SF"
"Jimmy Choo Roxanne/S-5","Jimmy Choo Roxanne N0OLF Red Black Snake/Grey SF"
"Jimmy Choo Roxanne/S-6","Jimmy Choo Roxanne VJU02 Plumwood/Brown SF"
"Jimmy Choo Terry/S-1","Jimmy Choo Terry ZS39G Gold Havana/Azure Mirror"
"Jimmy Choo Terry/S-2","Jimmy Choo Terry ZS4LF Ruth Silver Black/Grey SF"
"Jimmy Choo01-1","Jimmy Choo 01 086 DK Havana "
"Jimmy Choo01-2","Jimmy Choo 01 807 Black"
"Jimmy Choo01-3","Jimmy Choo 01 JML Orange Coral"
"Jimmy Choo01-4","Jimmy Choo 01 JMM Honey Brown"
"Jimmy Choo06-1","Jimmy Choo 06 807 Black"
"Jimmy Choo06-2","Jimmy Choo 06 JML Orange Coral"
"Jimmy Choo06-3","Jimmy Choo 06 JMS Grey FL Grey"
"Jimmy Choo06-4","Jimmy Choo 06 JMT Brown Red"
"Jimmy Choo13-2","Jimmy Choo 13 JMU Grey Black"
"Jimmy Choo13-3","Jimmy Choo 13 JMV LTRS Coral"
"Jimmy Choo19-1","Jimmy Choo 19 D28 Shiny Black"
"Jimmy Choo19-2","Jimmy Choo 19 NNK Gold Eggplant"
"Jimmy Choo20-1","Jimmy Choo 20 D28 Shiny Black"
"Jimmy Choo20-2","Jimmy Choo 20 NWB Violet Shaded"
"Jimmy Choo22-1","Jimmy Choo 22 086 DK Havana"
